id_encuestado;Fecha;Edad;Genero;Pais de residencia;Nivel educativo alcanzado;Estado Nivel Ed;Ocupacion;Anio en que te hiciste fan;Album favorito;Cancion favorita ;Genero musical preferido;Primer album escuchado;Compra entradas;Cantidad de asistencia a conciertos;Compra merch oficial;Regrabación favorita;Momento de mayor impacto en mi vida;Nivel de identificación con sus canciones;Album más emotivo;Canción más emotiva;Conozco los Easter Eggs;Sigo a Taylor en redes;Soy fan de Taylor;Formo parte de grupos o foros;Participacion en debates de teorias;Interes mayor;Compra vinilo;Nivel Fanatismo
1276;18/1/2024;44;1;4;4;3;1;2023;2;66;5;7;1;1;2;10;1;4;8;2;1;1;2;2;2;1;3;8
1277;12/4/2024;48;1;5;1;2;1;2014;7;31;1;5;1;3;1;11;5;2;6;55;2;2;2;2;1;2;2;7
1278;22/7/2024;26;1;5;2;1;4;2013;3;31;1;7;1;1;4;14;3;2;8;2;3;1;1;1;2;2;1;6
1279;22/10/2024;48;3;8;3;2;4;2010;7;50;3;8;1;1;1;10;1;6;9;4;3;1;1;3;3;3;1;3
1280;26/5/2024;32;2;6;3;3;3;2023;3;31;5;8;3;2;2;13;5;4;9;4;2;1;1;3;3;3;1;6
1281;2/1/2024;53;2;9;3;2;1;2015;8;31;2;1;1;4;4;11;5;4;6;47;1;1;1;3;1;1;2;5
1282;10/8/2024;50;2;9;6;2;3;2011;14;2;2;7;3;5;4;10;3;9;6;55;1;1;2;2;1;1;2;8
1283;8/7/2024;58;3;3;1;1;1;2023;14;2;4;2;4;3;1;11;3;1;8;2;2;1;2;3;2;3;1;6
1284;6/2/2024;41;2;5;2;1;1;2016;11;50;2;1;3;2;4;11;3;3;4;2;1;2;1;3;2;1;1;5
1285;31/5/2024;37;3;4;4;2;2;2013;11;13;2;7;4;1;2;14;3;2;2;4;1;2;2;1;3;2;3;2
1286;3/2/2024;30;2;1;1;2;5;2009;14;13;2;8;3;3;4;13;3;8;2;47;3;2;2;1;3;1;3;6
1287;27/4/2024;35;2;6;6;3;1;2014;8;66;2;3;1;3;4;11;3;8;8;47;2;1;2;3;1;1;3;8
1288;9/8/2024;20;3;5;2;3;2;2015;2;66;2;1;1;5;2;10;1;9;2;47;1;2;1;1;3;2;3;5
1289;16/9/2024;19;3;1;4;1;5;2021;7;2;4;3;4;4;4;10;1;10;6;4;1;1;2;2;3;1;3;7
1290;9/9/2024;31;3;3;1;1;2;2021;8;2;3;4;6;2;4;13;1;7;8;55;1;2;1;3;3;2;2;8
1291;23/7/2024;42;2;4;3;1;1;2016;7;50;5;8;4;5;1;14;5;4;4;4;2;1;1;3;2;2;1;4
1292;20/7/2024;29;1;5;4;1;2;2015;8;66;4;3;3;1;2;11;3;3;9;55;2;1;2;1;3;1;1;3
1293;9/4/2024;20;2;5;3;1;2;2014;3;66;2;7;6;4;2;11;5;6;6;55;2;1;2;1;3;3;3;6
1294;16/5/2024;24;3;9;1;3;4;2016;11;31;1;1;6;4;1;10;1;7;6;2;1;1;2;2;3;1;1;4
1295;25/6/2024;58;1;1;4;1;5;2022;2;66;1;4;1;4;2;11;1;2;9;2;2;1;1;1;1;1;1;3
1296;2/4/2024;37;2;6;6;2;4;2014;14;13;1;7;1;4;4;10;1;3;2;47;3;2;2;2;3;2;3;2
1297;17/8/2024;18;1;1;6;2;5;2006;8;2;1;8;1;1;1;10;5;3;2;4;2;1;1;3;3;3;1;10
1298;7/6/2024;40;2;9;1;3;4;2006;3;13;1;8;6;0;4;10;5;2;9;55;1;2;1;1;3;2;1;8
1299;30/9/2024;64;1;8;2;1;4;2019;7;2;3;7;3;3;4;14;1;6;8;55;1;2;1;2;3;2;1;2
1300;5/9/2024;33;2;9;2;1;5;2008;3;2;2;1;1;4;1;13;5;6;2;2;2;1;2;1;2;2;1;5
1301;21/5/2024;36;1;4;6;3;2;2008;11;66;1;5;3;5;2;11;1;8;4;2;1;2;2;3;2;3;2;9
1302;21/10/2024;59;3;6;2;1;4;2018;8;50;4;5;3;3;1;13;1;1;8;2;1;2;2;2;3;3;1;7
1303;2/3/2024;22;1;3;3;3;5;2010;2;50;5;1;4;1;4;14;3;10;4;47;3;2;1;1;3;2;1;5
1304;12/6/2024;31;3;5;4;3;4;2006;3;50;2;3;4;2;1;11;5;4;2;55;1;2;1;1;2;2;1;6
1305;16/5/2024;30;1;5;1;3;2;2006;14;2;1;3;6;4;4;10;1;9;8;47;1;1;1;1;1;2;3;2
1306;8/6/2024;38;3;5;3;1;4;2014;11;66;4;1;6;5;1;13;1;8;9;47;2;1;1;3;2;3;2;5
1307;19/9/2024;19;2;8;2;1;1;2013;8;66;5;8;4;1;4;10;5;9;2;2;3;1;1;1;1;2;3;6
1308;8/6/2024;18;1;3;2;2;1;2016;7;13;5;4;1;3;1;14;3;8;8;47;1;2;1;2;1;3;2;7
1309;27/5/2024;62;2;8;1;2;5;2010;3;2;3;1;3;1;4;11;5;5;4;2;2;2;1;1;1;3;1;1
1310;23/2/2024;28;3;3;6;1;3;2020;3;31;5;2;4;3;4;13;3;2;9;47;2;1;2;3;2;2;2;7
1311;4/7/2024;37;2;1;3;1;5;2011;3;31;3;5;6;4;1;11;1;8;4;4;1;2;1;1;1;3;3;3
1312;6/5/2024;57;1;8;3;2;3;2022;11;66;2;4;4;5;2;14;1;5;8;4;1;1;2;3;1;1;3;8
1313;22/8/2024;62;1;1;6;2;3;2011;8;2;4;3;6;0;2;10;5;7;8;47;3;2;1;1;2;3;1;1
1314;30/1/2024;29;1;6;2;1;3;2012;3;50;1;4;1;0;4;14;5;9;4;55;2;1;2;2;1;1;2;4
1315;4/2/2024;32;1;5;2;3;4;2016;3;50;2;2;1;1;4;13;3;7;9;2;1;2;1;1;2;1;2;2
1316;22/10/2024;28;1;8;1;2;2;2007;14;13;3;4;6;3;1;11;1;2;4;2;2;2;1;1;2;2;2;7
1317;28/4/2024;27;2;6;3;3;2;2023;3;66;3;3;4;2;2;13;1;2;4;47;1;2;1;3;1;2;3;4
1318;9/5/2024;55;3;1;4;2;5;2020;7;50;2;8;6;2;2;11;3;2;6;55;3;1;2;1;2;1;2;5
1319;25/7/2024;33;3;8;4;3;5;2017;8;31;4;5;3;5;4;10;3;7;9;2;2;2;2;1;3;3;1;4
1320;4/9/2024;42;3;5;6;1;5;2022;7;66;2;5;3;2;1;11;3;3;6;47;3;2;1;1;2;2;2;5
1321;17/4/2024;52;1;4;1;2;3;2016;14;50;3;7;4;4;2;11;3;6;8;2;2;2;2;3;3;1;2;3
1322;24/3/2024;36;2;3;1;3;5;2007;2;50;5;7;6;0;1;11;1;8;4;47;1;2;1;2;2;1;1;1
1323;8/2/2024;26;1;9;3;1;3;2014;2;66;1;8;6;0;4;13;5;5;6;4;1;1;2;3;2;2;1;2
1324;18/10/2024;29;1;9;2;3;3;2013;7;31;1;8;3;0;4;13;1;7;2;2;1;2;2;3;2;2;3;4
1325;2/5/2024;47;2;5;3;3;5;2020;8;13;1;2;6;2;2;13;1;4;6;4;1;2;2;3;1;2;2;1
1326;2/6/2024;30;2;1;1;1;4;2019;7;66;5;7;1;3;2;10;5;2;6;47;2;1;1;3;1;1;2;2
1327;4/4/2024;22;3;4;2;2;2;2016;8;13;4;8;6;2;1;11;3;4;2;2;1;1;1;1;3;1;3;6
1328;9/9/2024;56;2;6;2;3;2;2019;8;31;4;8;4;2;4;11;3;9;2;4;2;2;2;1;2;2;3;5
1329;31/1/2024;60;3;6;4;3;5;2009;2;66;1;1;1;2;4;11;3;7;8;2;3;2;1;2;3;1;2;2
1330;15/3/2024;36;3;5;3;2;1;2017;14;2;3;4;4;5;1;13;5;6;4;55;3;1;2;1;1;3;1;4
1331;21/3/2024;49;2;6;1;3;3;2010;11;50;4;1;6;2;4;10;1;10;8;4;3;2;1;3;3;2;2;2
1332;4/3/2024;37;1;1;1;1;5;2012;8;2;2;2;1;3;2;11;5;10;9;4;1;1;1;1;2;2;3;4
1333;22/8/2024;56;2;3;6;1;2;2011;14;66;3;2;4;1;4;14;3;2;2;47;1;2;1;2;3;3;3;7
1334;16/2/2024;32;1;8;3;3;3;2022;8;31;2;5;3;0;1;13;3;3;4;2;1;1;2;2;2;1;3;3
1335;18/10/2024;39;2;4;4;3;4;2023;7;31;2;3;1;5;1;11;1;10;2;55;1;2;2;3;2;2;2;7
1336;21/1/2024;27;3;6;4;1;2;2020;3;2;1;1;1;1;2;14;5;1;2;2;3;1;2;1;2;1;1;5
1337;2/2/2024;28;2;4;2;2;2;2007;2;31;5;3;3;1;2;14;5;6;6;47;2;1;2;1;2;2;3;1
1338;22/9/2024;56;3;4;4;1;3;2006;2;50;3;3;3;4;1;14;1;6;6;4;3;1;1;1;1;1;1;1
1339;23/5/2024;40;3;5;2;1;4;2007;3;31;1;2;1;1;4;11;5;4;2;55;2;1;1;2;1;2;1;9
1340;16/10/2024;54;3;1;4;3;3;2021;14;50;4;3;3;0;4;10;5;7;4;47;3;1;2;3;2;3;3;1
1341;19/7/2024;50;2;4;6;2;3;2017;3;13;2;7;6;0;1;10;5;5;4;55;1;2;1;2;1;3;3;9
1342;5/9/2024;28;1;3;6;3;3;2012;7;50;3;7;4;5;1;13;3;8;8;4;3;2;1;2;2;2;1;2
1343;12/9/2024;45;3;9;2;2;5;2015;2;50;2;4;4;3;1;13;5;10;9;55;1;2;2;3;1;2;1;2
1344;24/3/2024;21;1;3;4;2;5;2015;7;31;5;7;3;1;2;13;5;10;8;2;2;2;1;2;2;3;1;2
1345;17/10/2024;32;3;5;6;3;1;2006;14;66;2;4;3;0;4;11;1;10;8;47;2;1;2;1;1;2;3;2
1346;3/8/2024;49;2;5;1;1;4;2008;14;66;2;1;1;2;1;11;1;2;4;47;1;2;1;3;1;2;1;5
1347;10/9/2024;41;3;5;2;1;2;2010;14;31;5;3;1;5;4;10;1;7;6;55;2;2;2;2;2;1;2;8
1348;18/8/2024;22;3;4;2;3;3;2017;8;66;3;1;6;0;4;10;3;10;9;55;3;1;2;1;2;1;1;7
1349;7/6/2024;64;2;3;4;2;3;2012;8;66;4;3;3;1;4;14;1;8;8;55;1;1;1;2;1;2;1;9
1350;12/10/2024;48;2;9;2;3;4;2018;8;13;5;1;6;1;4;10;5;10;6;47;1;1;2;3;3;2;2;9
1351;11/8/2024;49;1;5;6;1;3;2007;2;50;4;3;6;3;4;11;5;2;2;4;2;1;1;2;3;1;1;8
1352;29/9/2024;31;3;4;6;1;3;2011;14;50;1;5;3;2;2;13;1;7;4;4;2;2;2;2;3;2;2;7
1353;7/9/2024;34;2;4;1;3;5;2015;2;50;5;7;4;4;2;10;5;7;8;2;3;1;2;2;2;2;3;5
1354;20/1/2024;49;3;4;3;3;1;2011;14;2;4;7;1;5;1;11;3;4;8;55;2;2;2;1;1;1;1;4
1355;16/9/2024;24;2;1;3;1;5;2016;3;66;4;2;6;1;2;11;5;7;9;55;2;2;2;2;1;3;1;2
1356;20/2/2024;50;2;6;2;3;2;2017;3;31;5;3;1;5;2;13;3;8;8;4;1;1;2;3;1;2;1;1
1357;13/1/2024;27;2;1;6;3;5;2023;11;13;5;7;4;1;2;10;1;9;2;55;3;1;1;1;2;1;3;2
1358;3/3/2024;50;2;5;1;3;1;2006;7;50;5;7;4;2;4;14;5;7;2;2;3;2;1;1;2;3;3;3
1359;29/6/2024;20;2;6;6;3;2;2015;2;31;2;4;3;0;4;14;3;1;2;55;2;2;1;2;3;3;3;6
1360;28/2/2024;26;3;9;6;1;3;2018;7;31;2;5;1;1;2;13;3;10;9;4;1;2;1;3;2;2;2;1
1361;13/10/2024;44;1;8;3;1;4;2014;8;50;3;8;4;4;4;14;5;1;6;4;2;1;2;2;3;3;1;2
1362;15/9/2024;53;2;5;4;3;2;2014;8;31;5;5;1;4;4;13;5;9;8;2;1;2;1;2;2;1;3;10
1363;25/9/2024;29;3;4;2;2;2;2007;11;50;1;2;1;2;1;10;1;1;2;4;1;2;1;1;1;1;2;7
1364;12/2/2024;31;2;5;6;1;5;2008;8;31;4;8;4;5;2;13;3;2;2;2;2;2;1;3;3;3;1;2
1365;7/9/2024;37;2;6;1;3;3;2021;8;31;5;2;4;1;4;10;5;5;8;2;3;1;1;3;3;1;2;10
1366;25/7/2024;47;2;3;4;3;3;2011;8;50;4;3;4;1;4;11;1;5;4;55;2;2;1;3;1;1;1;5
1367;10/6/2024;44;2;5;6;1;2;2022;11;31;1;4;6;3;4;13;1;10;6;4;2;2;1;2;3;1;3;1
1368;22/7/2024;28;2;3;3;1;4;2013;3;13;3;8;4;4;4;13;3;5;2;47;2;1;1;1;3;2;3;6
1369;18/10/2024;37;2;3;4;1;1;2007;8;13;1;4;3;1;1;10;1;1;6;2;1;1;1;1;2;3;1;4
1370;11/5/2024;21;1;8;4;1;3;2020;11;66;5;1;3;0;2;14;1;8;9;2;1;2;1;3;2;1;3;8
1371;22/6/2024;61;2;4;4;3;2;2012;8;13;2;3;4;4;1;11;5;3;9;55;2;2;1;1;3;3;1;1
1372;8/1/2024;55;3;1;6;2;4;2018;7;13;4;2;3;4;1;11;5;5;4;4;2;2;1;1;1;1;3;7
1373;18/5/2024;52;1;3;6;3;3;2007;2;2;2;2;4;1;2;13;5;7;2;47;1;1;2;3;2;3;3;5
1374;12/5/2024;39;3;4;4;1;5;2010;3;31;4;8;1;5;1;10;5;3;4;55;1;2;1;1;1;1;1;4
1375;3/2/2024;56;2;3;2;1;5;2018;2;31;4;5;4;3;2;11;3;5;9;4;1;1;1;3;2;3;3;4
1376;3/8/2024;64;2;3;6;2;2;2018;8;66;5;7;3;5;4;14;1;1;2;47;3;2;1;1;2;3;2;1
1377;13/5/2024;51;3;4;4;2;5;2016;7;66;4;3;3;3;4;13;3;8;6;55;3;2;2;2;3;3;2;8
1378;10/4/2024;49;3;3;3;1;5;2018;14;66;3;2;1;1;4;13;5;9;2;55;3;1;2;1;3;3;3;1
1379;4/5/2024;47;1;4;3;3;2;2008;7;13;3;5;6;1;4;14;5;7;9;55;2;1;1;3;1;1;2;8
1380;19/4/2024;18;1;1;2;2;3;2019;2;66;1;5;3;1;1;10;5;1;9;55;2;1;2;2;2;2;2;8
1381;12/1/2024;40;3;8;2;1;2;2006;3;66;4;1;3;4;4;10;5;10;9;2;3;2;1;2;1;3;3;7
1382;6/4/2024;38;2;4;2;1;1;2017;14;31;5;4;4;4;4;11;3;1;2;2;3;2;2;2;3;2;2;9
1383;6/4/2024;22;3;6;3;1;4;2023;7;13;3;3;4;0;1;14;1;4;4;4;3;1;1;3;3;3;1;5
1384;11/5/2024;28;1;6;6;2;5;2017;14;66;1;2;1;4;2;13;5;10;4;47;3;2;1;2;2;3;2;10
1385;23/6/2024;21;1;4;3;3;1;2016;2;2;2;5;6;3;4;11;3;3;4;55;2;1;2;3;2;1;2;4
1386;31/7/2024;49;2;9;4;3;4;2017;7;13;4;1;4;4;2;14;3;2;2;55;1;1;1;2;2;2;1;8
1387;16/9/2024;28;3;8;3;2;4;2017;3;31;5;4;6;1;4;11;1;1;9;55;2;1;2;3;3;1;3;5
1388;26/7/2024;25;3;8;2;3;4;2021;7;2;5;7;6;0;4;11;1;6;6;4;2;2;2;3;3;2;1;7
1389;16/7/2024;59;2;5;6;2;1;2023;11;50;3;3;6;1;1;11;5;10;6;47;1;1;1;1;3;3;1;10
1390;7/7/2024;19;3;8;3;1;2;2022;8;13;1;4;6;5;4;11;3;4;4;47;3;1;1;3;2;2;2;3
1391;25/9/2024;19;3;9;6;1;1;2006;7;66;5;3;3;3;2;13;5;1;8;47;3;2;1;3;2;1;1;4
1392;3/10/2024;55;2;6;6;1;5;2015;11;66;5;4;6;5;4;13;3;6;9;2;2;2;1;3;3;2;2;5
1393;6/7/2024;63;2;1;1;3;4;2020;3;31;1;7;6;4;4;10;5;3;6;47;2;2;1;3;2;2;3;5
1394;18/4/2024;33;2;5;6;1;4;2018;2;2;3;8;3;3;4;13;1;1;2;4;3;2;2;3;2;1;3;4
1395;8/6/2024;30;1;1;1;1;4;2017;3;50;2;1;1;1;2;13;5;9;4;55;3;2;2;3;3;3;2;10
1396;10/8/2024;34;3;5;2;3;3;2017;2;31;3;4;1;5;4;10;3;9;8;2;3;1;2;2;1;2;3;7
1397;5/2/2024;39;3;3;4;3;3;2020;14;13;3;1;1;0;1;10;1;10;6;55;2;2;1;2;1;2;3;10
1398;5/5/2024;33;3;6;2;2;3;2022;2;50;2;4;6;2;4;14;5;1;9;4;1;2;2;3;3;1;2;1
1399;29/8/2024;41;3;5;2;3;3;2012;14;66;3;8;4;2;2;11;1;9;6;55;3;2;1;1;3;1;1;5
1400;11/2/2024;64;2;8;3;1;3;2020;8;50;4;5;6;1;2;11;1;1;8;4;2;1;2;1;3;1;3;4
1401;15/2/2024;21;1;6;3;3;4;2019;2;66;5;1;3;1;2;13;1;2;8;55;2;1;2;2;1;2;2;5
1402;20/8/2024;28;1;3;3;2;3;2010;11;66;3;8;1;2;4;13;3;8;9;47;3;2;2;3;1;1;2;7
1403;10/9/2024;20;3;5;4;3;2;2023;2;2;1;2;6;3;4;11;3;1;9;2;3;2;1;1;3;3;3;2
1404;11/5/2024;51;3;9;3;3;1;2018;14;31;1;2;1;1;2;10;5;2;6;47;2;2;2;1;3;2;1;3
1405;20/4/2024;59;2;6;2;1;1;2012;7;13;4;2;3;5;1;11;5;6;2;47;3;1;1;1;1;3;2;9
1406;29/5/2024;45;1;5;2;1;1;2013;2;13;4;2;1;5;2;11;1;7;4;55;1;2;2;3;2;3;2;4
1407;15/4/2024;52;1;8;2;1;3;2011;8;50;5;7;4;4;2;10;5;7;2;47;1;2;2;3;1;2;2;5
1408;12/10/2024;33;1;1;1;2;3;2013;11;13;5;2;4;2;2;13;3;5;6;2;1;1;2;3;3;3;3;6
1409;9/2/2024;48;2;5;3;2;3;2011;11;2;4;5;6;3;1;13;5;9;4;47;2;1;1;1;1;3;1;3
1410;17/9/2024;56;2;4;2;3;2;2007;8;31;4;4;3;4;4;14;1;6;4;55;1;2;1;2;3;3;1;4
1411;4/6/2024;53;1;4;6;1;1;2007;11;13;3;8;3;3;2;10;3;9;9;47;3;2;1;1;1;1;3;5
1412;18/5/2024;18;2;8;3;1;3;2023;3;2;1;3;3;3;1;10;3;8;6;55;3;2;1;3;3;3;3;1
1413;2/10/2024;63;1;1;3;2;3;2016;11;66;1;3;3;0;1;10;3;8;8;55;3;1;1;3;3;1;1;10
1414;14/8/2024;20;3;3;2;2;5;2008;8;13;3;8;4;2;4;10;3;3;6;55;2;2;1;2;2;1;3;8
1415;18/5/2024;27;3;9;6;1;5;2016;7;2;2;8;6;5;4;14;1;8;9;55;1;1;1;2;3;3;1;10
1416;30/5/2024;56;2;9;4;1;1;2014;7;2;5;2;3;0;4;11;5;3;2;55;2;2;2;2;2;1;3;5
1417;3/10/2024;28;1;4;3;2;5;2008;2;13;3;7;1;5;4;10;5;10;2;47;2;2;2;3;3;3;3;4
1418;11/10/2024;31;2;1;4;3;5;2018;11;13;4;4;3;3;2;13;5;10;4;4;2;1;1;3;2;2;1;1
1419;15/6/2024;35;1;9;2;2;3;2018;8;2;5;1;4;5;1;11;1;1;8;47;3;1;1;3;1;2;2;4
1420;13/7/2024;38;2;1;3;3;2;2012;11;31;3;2;6;0;2;13;5;7;8;55;3;2;1;3;2;1;1;9
1421;28/8/2024;45;1;4;3;2;3;2015;11;50;1;7;3;1;2;14;1;1;6;55;1;2;2;3;1;3;3;7
1422;20/3/2024;62;2;6;6;2;1;2008;11;31;5;5;4;1;4;11;1;2;9;47;2;2;1;1;1;1;3;8
1423;16/4/2024;26;2;1;6;2;5;2021;8;66;4;7;4;2;2;13;1;4;6;47;2;2;1;2;3;2;1;7
1424;25/3/2024;60;3;8;2;2;4;2014;8;2;1;1;1;3;1;10;1;8;9;4;1;1;2;2;3;1;1;9
1425;19/2/2024;44;1;3;1;2;1;2015;14;66;3;5;1;0;4;13;1;3;6;55;1;1;2;1;1;3;3;2
1426;18/10/2024;21;3;1;3;1;5;2006;8;66;1;4;1;2;2;11;5;1;8;47;2;2;2;1;2;3;1;7
1427;5/2/2024;25;1;3;1;1;1;2018;2;2;1;2;4;3;2;11;1;2;9;4;3;2;2;1;2;3;3;8
1428;4/8/2024;36;2;9;3;3;3;2016;7;31;5;1;1;2;2;11;1;5;2;4;3;2;2;2;1;2;2;1
1429;6/4/2024;18;3;9;2;1;5;2011;8;31;5;4;6;2;1;11;5;9;9;47;2;2;1;2;1;3;1;6
1430;28/3/2024;29;2;1;1;2;5;2016;14;66;4;2;4;5;4;10;5;2;9;47;1;1;2;2;2;1;3;5
1431;23/9/2024;22;3;8;3;1;1;2019;3;31;3;8;1;3;1;11;1;10;8;55;1;1;1;2;1;1;3;1
1432;2/3/2024;36;3;1;3;1;1;2023;14;66;1;4;3;0;1;14;1;3;6;55;3;1;2;3;1;3;1;6
1433;19/5/2024;52;1;5;3;3;4;2014;11;2;4;7;4;0;4;11;5;8;4;47;3;1;1;2;1;1;1;5
1434;13/9/2024;25;3;9;1;3;4;2007;14;31;5;5;6;1;4;10;5;9;9;2;2;2;1;3;1;1;3;1
1435;2/3/2024;59;3;6;1;2;3;2007;14;31;5;2;3;2;4;10;1;2;4;4;3;2;2;2;1;1;3;4
1436;11/10/2024;58;3;9;2;3;2;2010;14;66;2;2;4;5;1;11;3;6;8;2;2;1;2;3;1;1;1;4
1437;3/7/2024;62;2;3;2;1;3;2014;8;2;3;4;6;5;1;13;3;5;2;4;1;1;2;1;1;1;2;10
1438;22/4/2024;35;1;8;6;2;4;2021;7;31;3;8;3;1;4;14;3;1;4;2;3;1;2;1;2;1;3;2
1439;14/10/2024;37;2;6;3;2;4;2017;3;31;5;8;4;2;4;11;3;9;4;2;2;2;2;3;3;1;3;2
1440;14/6/2024;26;2;6;2;3;4;2019;2;31;5;5;6;5;2;10;1;7;9;55;3;1;2;3;3;1;1;1
1441;18/1/2024;25;1;6;1;1;3;2016;3;2;2;1;1;3;4;13;5;4;8;55;3;1;2;3;3;2;2;1
1442;26/5/2024;55;2;1;6;2;5;2008;8;2;5;1;6;4;4;11;5;8;2;4;3;1;2;1;2;1;3;6
1443;13/4/2024;24;1;1;3;1;2;2014;14;13;3;8;3;3;4;10;1;10;8;55;3;1;2;1;1;3;3;2
1444;4/1/2024;56;3;5;4;1;3;2023;14;66;4;2;4;1;2;11;3;8;2;55;1;2;1;1;3;2;3;4
1445;14/9/2024;50;3;5;6;2;3;2009;7;13;1;7;4;3;2;13;1;4;4;47;3;2;1;3;3;2;1;9
1446;22/8/2024;51;2;4;1;1;4;2016;7;50;3;7;6;5;4;13;3;9;9;2;3;1;1;2;3;3;1;7
1447;3/5/2024;42;1;9;6;3;3;2014;7;2;1;7;3;3;1;11;1;4;2;55;2;1;2;2;2;3;3;8
1448;28/3/2024;21;2;5;3;2;2;2014;7;13;2;5;3;2;2;13;5;8;6;4;2;2;1;3;2;1;2;3
1449;30/7/2024;43;3;9;3;1;3;2023;3;2;5;5;6;4;4;13;3;6;6;4;3;1;1;3;2;2;2;8
1450;18/8/2024;25;1;1;4;1;2;2014;8;50;2;4;3;0;4;13;1;7;6;47;2;2;1;2;1;1;3;9
1451;27/1/2024;54;1;5;6;2;4;2008;2;31;1;4;1;3;1;10;3;1;6;47;1;1;2;2;1;3;3;3
1452;23/5/2024;24;3;4;6;3;1;2014;8;2;1;3;1;3;2;11;3;6;6;55;2;1;2;3;1;3;3;3
1453;5/10/2024;22;2;3;3;1;1;2015;7;50;2;8;3;5;2;13;1;5;2;2;2;2;2;2;1;3;1;9
1454;21/3/2024;29;2;3;3;3;2;2006;14;66;3;2;3;1;2;11;3;9;8;2;1;1;2;3;3;3;2;7
1455;27/2/2024;33;3;3;1;2;5;2008;7;31;2;4;6;1;1;14;1;8;4;4;1;2;1;2;1;1;2;9
1456;30/3/2024;22;2;3;1;3;5;2011;14;31;3;3;1;4;2;11;1;9;2;47;2;1;2;2;2;2;3;6
1457;10/5/2024;56;3;8;6;2;1;2017;7;13;1;2;3;3;1;11;3;5;8;55;1;1;1;2;1;2;3;1
1458;10/6/2024;40;1;6;2;1;4;2012;11;50;2;7;4;1;2;13;3;6;9;2;1;1;2;2;2;2;2;6
1459;22/4/2024;43;2;6;2;3;5;2015;3;13;1;7;3;3;4;11;3;2;6;47;3;1;1;3;3;1;1;2
1460;12/6/2024;28;2;8;4;2;5;2016;8;66;4;4;6;2;4;11;5;6;9;2;2;1;2;2;1;3;1;1
1461;21/9/2024;35;2;9;4;3;5;2011;11;2;4;1;6;0;2;14;5;4;4;4;2;1;1;1;2;3;1;4
1462;20/4/2024;49;3;3;6;2;2;2018;2;13;4;5;3;0;2;14;5;2;6;55;3;1;1;1;2;2;3;6
1463;6/10/2024;60;2;4;3;3;4;2023;11;31;3;3;4;4;4;11;1;8;2;55;2;1;1;1;1;2;1;7
1464;16/7/2024;47;2;6;2;2;4;2017;2;13;5;4;3;3;2;10;3;1;6;2;2;1;1;2;3;1;3;9
1465;29/2/2024;57;1;5;3;1;3;2013;14;13;4;1;1;5;1;14;1;10;4;55;3;1;1;1;1;2;2;5
1466;11/3/2024;32;2;1;2;1;3;2018;14;66;1;3;3;4;1;11;5;1;6;2;3;2;1;3;1;3;1;8
1467;1/1/2024;57;1;3;3;3;4;2015;8;66;3;2;3;3;1;14;3;1;9;2;3;2;1;3;1;3;1;8
1468;25/2/2024;46;3;4;4;3;2;2016;3;2;1;1;3;0;4;13;1;9;4;55;1;1;2;2;2;2;1;8
1469;1/7/2024;30;3;9;4;1;2;2022;3;50;1;1;1;4;1;13;1;5;8;55;1;2;1;2;2;1;2;1
1470;7/8/2024;25;1;3;2;3;2;2014;8;2;2;5;6;4;2;13;5;10;4;47;3;2;2;2;1;1;3;1
1471;5/10/2024;26;1;4;6;1;5;2008;7;50;3;8;4;4;1;13;1;8;2;4;3;2;2;3;1;1;1;2
1472;25/5/2024;46;2;3;2;2;1;2014;8;31;1;5;6;4;1;14;3;8;2;55;2;1;1;1;3;1;2;8
1473;18/1/2024;39;2;4;3;1;4;2017;14;31;1;1;1;1;4;13;5;4;6;2;1;1;2;3;2;3;2;10
1474;19/8/2024;45;3;8;4;1;2;2021;11;2;4;3;3;3;1;10;5;7;2;47;3;1;2;1;2;2;1;3
1475;23/5/2024;54;2;5;4;1;2;2015;3;50;1;4;6;4;2;14;5;5;4;2;3;2;2;2;1;1;3;4
1476;17/3/2024;56;2;4;1;2;3;2014;8;31;3;4;1;0;2;10;5;4;6;55;3;2;2;3;3;1;1;4
1477;5/3/2024;60;1;5;4;3;5;2022;7;2;3;7;4;5;2;10;3;4;6;4;3;2;1;1;3;2;3;3
1478;16/1/2024;54;1;1;3;3;2;2015;3;66;1;3;1;5;1;13;1;6;2;47;1;2;2;2;1;3;1;3
1479;25/8/2024;63;2;5;4;3;5;2007;11;2;5;2;1;0;4;11;3;6;9;2;3;1;2;2;2;2;2;2
1480;20/10/2024;48;2;1;1;3;5;2020;7;66;4;3;4;4;2;10;1;3;2;47;2;1;1;2;2;1;3;6
1481;13/3/2024;42;2;1;1;1;2;2022;14;50;4;5;3;2;2;11;5;5;9;2;2;2;2;2;2;3;2;3
1482;9/3/2024;23;3;4;6;1;1;2011;11;13;5;4;3;0;4;11;1;8;2;2;1;2;1;3;1;3;3;3
1483;16/6/2024;30;2;9;3;1;5;2020;2;66;4;3;3;2;4;13;3;3;8;2;3;2;1;1;3;1;2;6
1484;20/4/2024;29;3;3;4;3;2;2008;7;31;1;8;4;2;2;10;5;7;6;55;2;1;1;1;1;1;3;1
1485;24/10/2024;53;2;1;3;3;4;2018;8;50;2;2;4;3;1;13;3;2;6;2;1;1;2;2;3;2;1;8
1486;6/8/2024;50;2;8;1;1;2;2023;7;2;1;4;1;1;1;13;5;2;8;47;1;2;1;2;2;1;1;8
